"","decimalLongitude","decimalLatitude","year","tas","tasmin","tasmax","rainfall","hurs"
"107",0.964449,50.9167,1991,8.83145670877106,5.32524411546424,12.3783034414837,555.892596423107,81.2755990320386
"108",-1.31646,53.7437,1991,8.83145670877106,5.32524411546424,12.3783034414837,555.892596423107,81.2755990320386
"109",-1.85061,55.6489,1991,9.48889489976284,6.6775539973861,12.2812410105408,383.650027208907,83.4985952915107
"110",-2.83731,57.0423,1991,8.83145670877106,5.32524411546424,12.3783034414837,555.892596423107,81.2755990320386
"111",0.751966,52.4216,1991,10.3349940092412,6.99745306576724,13.6704748327973,624.602257492733,77.0912660846483
"112",-0.27103,54.1801,1991,8.83145670877106,5.32524411546424,12.3783034414837,555.892596423107,81.2755990320386
"113",-0.681652,53.0355,1991,8.83145670877106,5.32524411546424,12.3783034414837,555.892596423107,81.2755990320386
"114",-1.36271,54.9671,1991,9.7933147955617,6.34018848254127,13.2678243880319,1095.19578545164,84.6071512919592
"115",-1.55401,55.3129,1991,10.1213251064861,6.29115771967968,13.9112793899605,451.484557941068,81.1620511676194
"116",-0.167413,54.1477,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"117",-2.91509,55.9826,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"118",-1.36271,54.9671,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"119",-1.36271,54.9671,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"120",-1.36271,54.9671,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"121",-1.36271,54.9671,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"122",0.021372,52.9295,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"123",0.277429,52.5278,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"124",0.145359,53.6103,1991,9.27912746810195,5.28848541598807,13.3422485657288,608.131671227862,81.7098379441961
"125",-0.317187,52.7153,1991,9.91728989829095,6.13928186678527,13.7040832455241,433.303633553484,79.9315828032897
"126",-1.5651,55.2222,1991,9.78292874804062,5.7073042682278,13.8531993635743,474.002230404638,81.5502291994582
"127",-1.36271,54.9671,1991,9.55459228091275,5.50294419317343,13.568138576324,439.304516466187,80.8097492798133
"128",0.027031,52.8816,1991,9.55459228091275,5.50294419317343,13.568138576324,439.304516466187,80.8097492798133
"129",0.147514,53.6008,1991,9.8811045211722,5.95514818655029,13.8690565039921,550.537987971484,80.5771508422571
"130",-1.6301,59.5356,1991,9.56258418698306,5.33097230378947,13.7991308822378,459.366416782048,80.9360389520876
"131",0.662098,52.5724,1991,9.0123887968427,4.9411447827687,13.110600023391,565.423623496708,81.0561370888029
"132",-1.36271,54.9671,1991,9.0123887968427,4.9411447827687,13.110600023391,565.423623496708,81.0561370888029
"133",0.714898,52.5852,1991,9.22923500902547,5.67042344640259,12.7538956740957,443.714347851415,84.2168969489417
"134",0.147514,53.6008,1991,8.87111530499658,4.72347545728117,13.051111954582,643.735389712365,81.3301095464062
"135",-0.727351,53.6994,1991,9.11629250436871,5.56822616913066,12.6235680065204,1031.91283891825,81.7680443595026
"136",-0.727351,53.6994,1991,9.7058635512134,5.72190712787315,13.8000197957852,437.71141354068,82.1569664982471
"137",-1.55402,55.313,1991,9.34439179864696,5.10804326000217,13.5970770370926,405.223296287416,80.2301438694502
"138",-0.167413,54.1477,1991,9.54900472198594,5.83476131941852,13.2661217417121,439.567229320363,79.8635891630617
"139",0.147514,53.6008,1991,9.869491838107,5.80536225739207,13.9194247604457,382.38965049364,80.4310007565359
"140",-1.36271,54.9671,1991,9.96601915760047,5.75710577559485,14.1856187326067,537.381921116677,80.098831856029
"141",0.145359,53.6103,1991,9.96601915760047,5.75710577559485,14.1856187326067,537.381921116677,80.098831856029
"142",-2.73726,54.136,1991,8.98260030201206,4.77118292781032,13.2234927689661,517.596599851661,81.4173731275398
"143",-0.27452,54.2167,1991,9.6465984497007,5.37790905831473,13.8528244231842,638.637752198613,82.2240652646906
"144",-2.76669,56.7684,1991,8.7811270640998,5.69778428425812,11.7914254609381,404.885908509984,82.6785235699148
"145",-2.41326,53.1319,1991,8.7811270640998,5.69778428425812,11.7914254609381,404.885908509984,82.6785235699148
"146",-1.31646,53.7437,1991,9.20253508382694,5.28932642112149,13.1115657621493,521.76145436094,81.5204702130819
"147",-2.86639,53.6225,1992,9.86742475900287,6.29358357074724,13.5721014846094,694.804645943766,80.6414277334583
"148",-0.27452,54.2167,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"149",-2.53137,53.0775,1992,10.8548836320552,7.53336513306065,14.1554844112443,754.780581663993,82.7974262609097
"150",-2.86639,53.6225,1992,9.40941847123343,5.49456197086055,13.2986840105366,823.424054741062,81.7802400391384
"151",-1.36271,54.9671,1992,10.0546459998324,6.5068549767719,13.6224473947364,860.195769097941,79.6786358434487
"152",-1.53419,53.2948,1992,10.712831767444,6.86169322788923,14.5793605335316,593.575565312919,81.1497350484466
"153",-0.283155,54.2173,1992,9.91586743500332,6.45002564870503,13.4261433270203,679.104608248995,82.1554852339976
"154",-0.303412,54.2111,1992,9.28214748254485,6.42574776615711,12.1180319524171,1130.00241032274,82.3620980828872
"155",-0.27452,54.2167,1992,9.66202582575374,5.94632669278109,13.3487732595388,638.886646658974,80.5302702439799
"156",0.021372,52.9295,1992,9.73265894424691,6.28656183695437,13.1319468931761,968.831464088977,81.1404017402369
"157",-0.317187,52.7153,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"158",-0.27452,54.2167,1992,11.2928363449454,7.58455984803299,15.0089224942573,686.77568653822,77.6126031469358
"159",1.15367,52.8911,1992,11.2928363449454,7.58455984803299,15.0089224942573,686.77568653822,77.6126031469358
"160",-0.681378,53.0445,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"161",-2.86639,53.6225,1992,9.94867319981138,6.42754316126783,13.4424537677777,975.706874645313,80.0266013391673
"162",-2.97969,55.9075,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"163",-0.279492,54.2185,1992,9.40941847123343,5.49456197086055,13.2986840105366,823.424054741062,81.7802400391384
"164",-0.27452,54.2167,1992,9.94867319981138,6.42754316126783,13.4424537677777,975.706874645313,80.0266013391673
"165",-0.279492,54.2185,1992,9.40941847123343,5.49456197086055,13.2986840105366,823.424054741062,81.7802400391384
"166",-3.13314,56.205,1992,9.94867319981138,6.42754316126783,13.4424537677777,975.706874645313,80.0266013391673
"167",-2.86639,53.6225,1992,9.94867319981138,6.42754316126783,13.4424537677777,975.706874645313,80.0266013391673
"168",0.145359,53.6103,1992,10.664970063995,7.6835752451257,13.6628024113507,699.770190054195,83.128123777776
"169",-0.27452,54.2167,1992,10.5723198811474,6.74900223377117,14.472847656488,730.842558399548,82.7722326189497
"170",0.021372,52.9295,1992,10.5650006345431,6.93567525957724,14.2303242313294,866.735864683602,82.6674790451521
"171",0.696393,52.5908,1992,10.2671694606128,6.19883639399954,14.3404165800494,725.268344584391,81.111176415735
"172",-1.60131,55.3548,1992,7.60872081593153,5.07796092146383,10.1913571774574,1073.06545802421,82.5359398051134
"173",-1.35818,53.5149,1992,9.66847292198032,5.82238226278337,13.5137224879161,623.654675699495,79.9701122966357
"174",-1.3242,52.3244,1992,8.02046590731373,6.23837337249152,9.81381754035787,1062.28226607774,82.8479315667309
"175",0.550119,52.8041,1992,8.02046590731373,6.23837337249152,9.81381754035787,1062.28226607774,82.8479315667309
"176",1.39432,51.1573,1992,8.15795313749873,4.71916914212794,11.5229688437018,1363.94205268114,82.4517591997821
"177",1.22329,52.8996,1992,7.13708070368011,4.23112274092045,10.0936663491677,3753.96702999594,80.8296070956853
"178",-1.62941,53.0588,1992,9.1237532982516,6.24836441810041,11.957076066804,745.847289146082,81.8884346416406
"179",-0.727351,53.6994,1992,9.57039676050102,6.70205611359504,12.4581815074307,602.03827126407,83.5094269494765
"180",-1.6301,59.5356,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"181",-0.27452,54.2167,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"182",-0.166458,53.2264,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"183",-1.25257,52.8844,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"184",-1.5857,53.867,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"185",-0.167413,54.1477,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"186",-3.35459,56.1761,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"187",0.802606,52.4612,1992,10.1509011066585,6.3848870303486,13.9056496207407,646.445930732185,79.9799155900707
"188",0.277429,52.5278,1992,9.40941847123343,5.49456197086055,13.2986840105366,823.424054741062,81.7802400391384
"189",-1.31646,53.7437,1992,9.40941847123343,5.49456197086055,13.2986840105366,823.424054741062,81.7802400391384
"190",-1.36271,54.9671,1992,9.30930369597901,5.15595381679679,13.4751971483121,835.555985860189,81.5651005058725
"191",-1.55402,55.313,1992,9.62010092176627,5.94697830944535,13.3274222227158,928.180129362415,82.588639136931
"192",-3.1482,55.8945,1992,9.37332989226547,5.37565588248857,13.3831916731562,884.641584201102,81.2872823500237
"193",-1.36271,54.9671,1992,10.1059215763,6.51754036259907,13.7354632527753,792.520272112475,80.7180838775467
"194",0.01075,51.7756,1992,10.1059215763,6.51754036259907,13.7354632527753,792.520272112475,80.7180838775467
"195",-0.27452,54.2167,1992,7.43109150632525,4.52694183818691,10.4476113804487,1424.4479504969,81.5232917592097
"196",-1.56584,55.245,1992,9.35352818585291,5.31291832880836,13.3818269719807,853.900701834767,81.5350741968391
"197",0.021372,52.9295,1992,10.5723720506885,7.4924147490139,13.6811860838515,611.621109826591,80.5737390779185
"198",-1.31646,53.7437,1992,9.8612818368219,5.9089170643727,13.8152851726573,822.689934562513,82.182243545378
"199",-1.36271,54.9671,1992,9.51179416897425,5.59852205552463,13.4843112940506,851.512861348578,82.1262124339992
"200",-2.85024,56.0149,1992,10.0551740768579,6.71633014775865,13.4648045259983,669.515290799172,82.4929409559732
"201",-1.6977,55.0567,1992,9.86588198065763,6.11494158021955,13.6280718435349,720.743739082682,81.1025716962511
"202",-2.20362,52.6874,1992,9.78104650357468,6.02304678638073,13.5587238739807,736.639193277558,81.4329263260668
"203",-1.36271,54.9671,1992,9.86588198065763,6.11494158021955,13.6280718435349,720.743739082682,81.1025716962511
"204",-1.36271,54.9671,1992,9.78104650357468,6.02304678638073,13.5587238739807,736.639193277558,81.4329263260668
"205",-1.36271,54.9671,1992,6.731484764125,3.52285865693239,9.88011019657553,1268.1703977731,81.5257915315893
"206",0.147514,53.6008,1992,9.27588631284809,6.2909518015142,12.1807834019545,652.83685511238,81.667345547235
"207",0.02745,52.8906,1992,9.10299854432154,5.76247662027654,12.4896654025418,1080.96727009607,82.4314647465476
"208",-0.658858,53.7871,1992,10.1423106996623,6.20229325345346,14.0623301493732,775.881233402884,79.5870868436884
"209",-4.63147,55.5496,1992,10.0375579196179,6.5034702021439,13.5601875693442,636.765435066213,81.5504375443538
"210",-4.63545,55.5505,1992,10.1309732138624,5.83478006659299,14.4385412470678,698.530786719788,81.1238523440291
"211",-1.5556,55.2421,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"212",-1.62941,53.0588,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"213",-0.727351,53.6994,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"214",-1.36271,54.9671,1992,8.90220497976707,5.64820768010798,12.105781749947,642.254930312655,82.5089937816463
"215",-1.62941,53.0588,1992,9.93947540211011,5.75783086020063,14.1098392133088,769.415454030801,81.1197365330813
"216",-0.27452,54.2167,1992,10.1423106996623,6.20229325345346,14.0623301493732,775.881233402884,79.5870868436884
"217",-2.20362,52.6874,1993,8.771497828664,5.23682259344312,12.3023881519666,1056.38655174327,81.9113901168661
"218",0.687116,50.9068,1993,9.18395837404638,6.64119552514023,11.7497202555914,667.126821587574,84.1183983960132
"219",-1.60753,54.9126,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"220",0.073212,53.6913,1993,9.2559043885909,5.84103041875446,12.6201907885918,887.31299448918,82.2376639574883
"221",-0.27452,54.2167,1993,8.35313418606659,5.46805368098744,11.2162706169724,797.660965000644,82.439718982853
"222",-4.03588,56.2113,1993,7.82966785444624,4.5500105310213,11.1079938858277,2481.20420062082,80.47899338032
"223",-0.14796,51.3806,1993,10.9833597388488,7.35776959220891,14.6047289350928,701.412225519613,77.4732451552365
"224",-0.14796,51.3806,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"225",-1.62941,53.0588,1993,9.16175949068038,5.68594639508592,12.630508648342,724.380068026934,84.1678415080074
"226",-2.53137,53.0775,1993,10.8336013061076,7.08681004049476,14.5119575440471,665.019531822319,77.9972644439807
"227",0.57474,52.8087,1993,9.11403844157568,5.39687589366828,12.7977360922386,768.576320093853,82.0257489745634
"228",0.147514,53.6008,1993,10.8336013061076,7.08681004049476,14.5119575440471,665.019531822319,77.9972644439807
"229",-1.64044,53.0608,1993,10.8336013061076,7.08681004049476,14.5119575440471,665.019531822319,77.9972644439807
"230",-1.55317,55.3182,1993,9.18395837404638,6.64119552514023,11.7497202555914,667.126821587574,84.1183983960132
"231",-0.167413,54.1477,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"232",-0.14796,51.3806,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"233",-0.27452,54.2167,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"234",-0.55341,54.2448,1993,8.79459629126869,5.43012434127238,12.1496964672198,897.377911524363,81.3627989023822
"235",-1.09027,54.0023,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"236",0.147514,53.6008,1993,9.47843460841024,6.01568969263124,12.9091185571133,877.665133452131,81.2370541576516
"237",0.021372,52.9295,1993,9.36152553237289,5.70727274809277,13.0318745545082,873.653410177928,82.7070577803686
"238",-2.88935,53.6176,1993,7.38901326923057,3.688264805342,11.0246915229097,982.434423087956,80.4134022836347
"239",-1.35818,53.5149,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"240",-1.6301,59.5356,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"241",0.964449,50.9167,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"242",-1.36271,54.9671,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"243",-0.16846,54.1475,1993,8.50960436920552,5.5821086115352,11.3801451561058,689.4667348482,83.531031302445
"244",-1.90151,57.6187,1993,10.9833597388488,7.35776959220891,14.6047289350928,701.412225519613,77.4732451552365
"245",1.24583,51.2288,1993,10.8336013061076,7.08681004049476,14.5119575440471,665.019531822319,77.9972644439807
"246",-0.303412,54.2111,1993,9.47843460841024,6.01568969263124,12.9091185571133,877.665133452131,81.2370541576516
"247",-1.36271,54.9671,1993,9.47843460841024,6.01568969263124,12.9091185571133,877.665133452131,81.2370541576516
"248",-1.36271,54.9671,1993,9.47843460841024,6.01568969263124,12.9091185571133,877.665133452131,81.2370541576516
"249",-1.57259,55.2634,1993,9.47843460841024,6.01568969263124,12.9091185571133,877.665133452131,81.2370541576516
"250",-1.36271,54.9671,1993,10.8336013061076,7.08681004049476,14.5119575440471,665.019531822319,77.9972644439807
